GeneSymbol,correlation,pvalue
MCTP2,0.656907880247341,0.0140477291757829
MDC1,0.714657275902736,0.00672990828236913
MDFIC,0.617104160591708,0.0215562405699867
MDGA1,0.852808348074044,0.000424353085786746
MDGA2,0.364382756060194,0.135290450240829
MDH1,0.404337997949214,0.108710802427978
MDH1B,0.245612588280945,0.233313187281198
MDK,0.527789535946462,0.0475904799976922
ME1,0.665553106212498,0.0127019102086557
ME2,0.806643000915141,0.00134967757420181
ME3,0.0838519843533332,0.403184013482701
MEA1,0.673435556124543,0.0115567389100407
MECR,0.144869637585684,0.335421308232935
MED10,-0.394775975949313,0.885233566087178
MED11,0.759296205977623,0.00335947905406039
MED16,0.639127636640194,0.017125950084926
MED17,-0.0217332667522525,0.525285861848783
MED19,-0.317598925369534,0.829383836869976
MED20,0.329223243364257,0.161423944477915
MED21,0.188456178693838,0.289468328036177
MED24,0.0364373216259515,0.457648778215834
MED8,0.0474762551312521,0.44487775583849
MED9,0.430181326774658,0.0933086358619503
MEF2A,0.324339294313821,0.165253127686494
MEF2C,0.509957970526728,0.0545161289276324
MEGF11,0.40130292344021,0.110612037882407
MEIS1,0.565892990282952,0.0347910745327727
MEIS2,0.557474230218053,0.0373917727666796
MEPE,0.625417057247913,0.0198005355283247
MERTK,0.694131301220925,0.00890111585043959
MESDC2,0.560631361084627,0.0364017323358448
MESP1,0.109176100484286,0.374659199248525
MEST,-0.0760825999993075,0.58797257661079
MET,0.966055590578443,6.81708921898734e-07
METAP2,0.110194291531572,0.37352308225301
METTL10,0.226676893994489,0.251344227599221
METTL13,0.352453692637842,0.143872524648176
METTL14,0.041392400506541,0.451911103731453
METTL2B,-0.295168869366358,0.810893132259139
METTL5,-0.26860146633682,0.787749233456846
METTL6,-0.251740704847667,0.772392194916725
METTL7A,0.495193290374135,0.0607207243941187
METTL7B,0.762360809155031,0.0031865469805701
METTL8,0.545501386943794,0.04130963758783
MFAP3,0.222094337689936,0.255796400902552
MFAP3L,0.517015005706805,0.0517017783394951
MFAP4,0.227976380819005,0.25008787911241
MFGE8,0.655134131576638,0.0143357860547428
MFI2,0.686458767144925,0.00982830609731178
MFN2,0.727049239974147,0.00562117247296415
MFSD10,0.155591088322254,0.323899157311271
MFSD6,0.545202911276205,0.0414106465975151
MFSD7,-0.248637165402908,0.769510853708983
MGAT4B,0.235933553386523,0.242455146034479
MGAT4C,0.737665764172219,0.00478210715778894
MGAT5,0.596761160763762,0.0263007600916681
MGAT5B,0.3872146645745,0.119691367585922
MGC16025,0.227077017509942,0.250957094941157
MGC16384,-0.183449240011799,0.705378541367483
MGC23284,0.121057530227493,0.361459442528847
MGC24103,-0.0108726582607039,0.512655167421599
MGC42157,-0.574748404462446,0.967810201594044
MGC45800,0.541953127271702,0.0425210521159186
MGMT,0.214326847598616,0.263419108808867
MGP,0.820141388317557,0.000994988802172341
MGST1,0.689284592652461,0.0094791672287234
MGST2,0.819583772756374,0.00100808294012478
MICAL2,0.546987242661495,0.0408092346798303
MICALL1,-0.467829377752292,0.926623523576204
MICB,0.10582360579549,0.378406259723954
MID1IP1,0.0943613765534315,0.391286974054965
MID2,0.780279701716095,0.00230290491690424
MIER3,0.371970780650252,0.129985256256274
MIF,0.0318713100391113,0.462942392045664
MINA,0.789660876808494,0.00192016263131584
MINK1,0.16547207546451,0.313401412507438
MIOS,0.216496322773488,0.261280532831561
MIR22HG,0.344790894152272,0.149540241374185
MIR31HG,0.810273097692122,0.00124629339020128
MIR7-3HG,-0.0138621582279627,0.5161333867452
MITF,0.785493670703071,0.00208384762351245
MKL1,0.176249034903049,0.302091999696433
MKL2,0.846203493375726,0.00051187277250446
MKNK2,0.818700558316537,0.00102908562709258
MKRN2,0.750148677437852,0.00391662117335166
MKX,0.779604251180562,0.00233247736561736
MLC1,0.0341443431526879,0.460306423873678
MLEC,0.694574104292546,0.0088495943881025
MLF1,0.0710778066409412,0.417743831480765
MLL5,0.0245105945777916,0.471487090627131
MLLT1,0.143462631206428,0.33694312666183
MLLT10,0.465949890723473,0.0743017764915437
MLLT4,0.0849012005113159,0.401992781182736
MLLT6,0.476595774416699,0.0691563828407946
MLNR,0.334475340627346,0.157359729933252
MLPH,0.0645382095065695,0.42523470778274
MLXIP,0.135531108055,0.345562404833315
MLXIPL,-0.0951700378850782,0.609625133996507
MLYCD,0.244965703163812,0.233919221252642
MMAA,0.465042754028805,0.0747509755587465
MMD,0.874412665638406,0.00021461533101158
MMD2,0.623404895957979,0.0202160512992596
MME,0.44609514383605,0.0845228773519688
MMP15,0.601957120067784,0.0250268999717264
MMP16,0.311307185163491,0.175703591440217
MMP17,0.256566585752102,0.223160806463126
MMP28,0.315470724927926,0.172328246450882
MMP3,0.407397726403716,0.106813784931934
MMP9,0.512956551841249,0.0533084441506043
MND1,0.102539139676664,0.382086424813263
MNDA,0.62046713167791,0.0208335121547774
MNF1,0.135404709637478,0.345700309711467
MNS1,-0.285447302457244,0.802577548719846
MOB2,0.683460690702207,0.0102086589530787
MOCOS,0.206340395878775,0.27135434821638
MOCS2,-0.350720768691221,0.854856297948453
MOCS3,-0.485242970717871,0.934852795801541
MOGAT1,0.117232214910143,0.365695143896837
MOGAT2,0.0744672048232357,0.413870880552767
MORC2-AS1,0.457759412871314,0.0784191321337034
MORN2,-0.666620532323906,0.987457673964936
MORN3,-0.0523993631824905,0.560803351792115
MORN4,0.0505497994421795,0.441329830936315
MORN5,0.496827935016051,0.0600125146107756
MOSPD1,0.679349365169165,0.0107471477229876
MOV10,0.274650285610234,0.206866107861689
MOV10L1,0.144929424540285,0.335356691601831
MOXD1,0.838756840536251,0.000626110099883023
MPHOSPH6,0.224448986184426,0.253504531746363
MPHOSPH9,0.00436762363987447,0.494915741830315
MPI,0.204088588321612,0.273609224914228
MPL,0.407234607372846,0.106914419766536
MPND,0.452603907243577,0.0810820383981933
MPO,0.28462212213805,0.198136520344006
MPP2,0.211230673693685,0.26648382863252
MPP6,0.739977428779523,0.0046122447198838
MPP7,0.833788329200828,0.000712315373598692
MPV17,0.168021486553241,0.310712548502575
MPV17L2,0.202161902942209,0.275544557672823
MPZL3,0.580761985252891,0.0305003329304614
MR1,0.633849668350627,0.0181236076317342
MRAP2,0.502535964879341,0.0575812030489413
MRAS,0.717058374251164,0.00650372115986032
MRC2,0.40148276351034,0.11049884090886
MREG,0.630872817067338,0.0187038173879833
MRGPRF,0.296366582887799,0.188094832369399
MRO,0.518508368601405,0.0511186202975546
MRPL12,0.578909870793512,0.0310141032675415
MRPL13,0.0947613206106809,0.390835806081028
MRPL15,0.58416540551281,0.0295713470623043
MRPL16,0.049724226993139,0.442282454711597
MRPL21,0.35229906399224,0.143985700273952
MRPL23,-0.425186906485955,0.903824445657733
MRPL27,-0.556855716399846,0.962412180497653
MRPL28,0.0154702446633401,0.481996042569623
MRPL33,0.166636743717298,0.31217201592562
MRPL34,-0.0219473754633173,0.525534690941932
MRPL37,-0.00451226163904067,0.505252620330335
MRPL39,0.543453699761302,0.0420059054746316
MRPL4,0.377694795867947,0.12606284427007
MRPL44,0.14502227710736,0.335256346207385
MRPL47,-0.10524544823096,0.620946577028654
MRPL48,0.768172871129646,0.0028766397145655
MRPL49,0.304912590761996,0.18095392708584
MRPL51,0.46866082405444,0.0729694603930382
MRPL52,-0.0418267989677564,0.548591523839663
MRPS15,0.415638345752837,0.10180282803121
MRPS16,0.261897631814313,0.218296064564584
MRPS18C,-0.29506875623032,0.810808414886488
MRPS25,-0.0274361663737031,0.531910538319806
MRPS26,0.302243868354079,0.183168693850455
MRPS30,0.698740534737776,0.00837522259957785
MRPS33,0.429105250575663,0.0939218963201878
MRPS36,0.0824425048445099,0.40478543405255
MRPS5,0.620196211548671,0.0208911041835924
MRPS6,0.277361227753192,0.204474616465011
MRPS9,0.587802786035981,0.0285999642947048
MRRF,0.666036298600324,0.0126294942778964
MRS2,0.892156883337319,0.000111046543174944
MRVI1,0.137977059752477,0.342897124315631
MS4A4A,0.234702175279603,0.243629481478325
MS4A8B,0.48495060617847,0.0652802796703702
MSC,0.539032501537567,0.0435356676972319
MSH4,0.207283620940202,0.270412106278499
MSH5,0.105654437825406,0.378595589706689
MSI1,-0.523105310269979,0.950649494851669
MSI2,0.0290576207279395,0.466207186346203
MSL2,0.413300991547761,0.103209579058281
MSN,0.705648945136467,0.00762926888212231
MSRA,0.321747414778573,0.167304661736157
MSRB2,-0.077496198801716,0.589584440675121
MSRB3,0.831084185576043,0.000762814524733446
MST1R,0.510068979490705,0.0544711066499389
MT1A,0.449837041156821,0.082533949650749
MT1B,-0.209262124910306,0.73155995545183
MT1E,0.489946321913469,0.0630300843360505
MT1G,0.853416067170034,0.000416909142868252
MT1H,-0.129365667558826,0.647691541584075
MT1L,0.78507414215691,0.00210087922884264
MT1M,0.57011335083629,0.0335343431951456
MT1X,-0.272683636662436,0.791390522527552
MT3,0.402254724100722,0.110013719260282
MTA3,0.862829447155573,0.000313693781893529
MTAP,0.609927556163745,0.0231561646703977
MTBP,0.534243184832496,0.0452338803894557
MTCH1,0.548170823911316,0.0404135266342081
MTDH,0.309235545314514,0.1773957626456
MTERFD3,-0.465843145652467,0.925645453105278
MTFR1,0.0749397021277783,0.413331512883725
MTG1,0.0552976716693977,0.43585683921002
MTHFD1L,0.538132668612392,0.0438514631433054
MTHFD2L,0.488050102364952,0.0638782664299667
MTHFR,0.020763841954874,0.47584086750264
MTHFS,0.165410773020533,0.313466169295987
MTL5,0.351087636582424,0.144874071887935
MTMR1,0.716927672614121,0.00651589010551633
MTMR11,0.472242661772273,0.0712322758559863
MTMR2,-0.209572811124495,0.731869088976326
MTMR4,0.430587507389863,0.0930777844894808
MTMR9LP,0.172174575106484,0.306350073196649
MTOR,0.0769963791622085,0.410985340587915
MTPAP,0.301662291329686,0.18365317746121
MTRF1,0.421351284590797,0.0984129299570667
MTRF1L,0.118806155191699,0.363950690436264
MTSS1L,0.334974752793123,0.156976175860105
MTUS2,0.594588310085396,0.0268463758757038
MUCL1,0.501811462263558,0.0578862207271123
MUM1,0.43265951209368,0.09190556177434
MUM1L1,0.939718202004425,8.69578962771681e-06
MUSTN1,0.0960423423866642,0.389391529235469
MVD,-0.23133666352913,0.753148099011004
MX1,0.857952401257427,0.000364406291814426
MX2,0.503288730359793,0.0572653864061994
MXD1,0.182092905730142,0.296023349091858
MXD4,0.0803632079148364,0.407150276121131
MXRA5,0.273093588845793,0.208245482857385
MXRA7,0.0605699869688093,0.429791157039616
MXRA8,-0.661311631968072,0.986649765871627
MYB,0.63394670626975,0.0181049082357747
MYBBP1A,0.349611874957581,0.145960369282789
MYBPC1,0.876296925935885,0.000201069080037926
MYC,0.630967561676817,0.0186851543620223
MYCBP2,-0.574060013262597,0.967612857117174
MYCNOS,0.026098324573912,0.469642946870413
MYCT1,0.556072958006285,0.0378369098760436
MYH2,0.426637392501989,0.095337533977142
MYH7,0.469040406975012,0.0727841162709423
MYH7B,-0.00713568399641745,0.508306190033846
MYL3,0.122758186495752,0.359580780165915
MYL5,0.319095099877748,0.169417906192199
MYL6,0.113236576611806,0.370133852755094
MYL7,-0.306734584276002,0.820550180566759
MYLIP,0.606586867666648,0.0239280987061495
MYLK,0.578921730560567,0.0310107948834921
MYLK2,-0.020423897867925,0.523763989093864
MYLK3,0.797016433176269,0.00165471946771465
MYNN,0.486394283897474,0.0646248403273229
MYO10,0.562940489559637,0.0356888483937811
MYO15A,0.137708175187227,0.343189808013448
MYO19,0.576378885851015,0.0317256268884365
MYO1B,0.83699303665436,0.000655761007146137
MYO1E,0.492718771458508,0.0618029671872636
MYO1F,0.732851666011818,0.00515039626565779
MYO5B,0.105154931267283,0.37915476881645
MYO5C,0.642031273789288,0.0165937934625237
MYO7A,0.665779170360743,0.0126679935621158
MYO9B,0.113634562503614,0.36969108744192
MYOF,0.382568613856893,0.122777123446838
MYOM1,0.279444371534686,0.202646179941565
MYOM2,0.526550960479212,0.0480517844556599
MYOZ1,0.351294975989398,0.144721810016708
MYOZ3,0.251830640778431,0.227524557569185
MYRIP,0.653175110275955,0.0146587371921573
MYSM1,0.268564152579148,0.212284190278819
MYT1L,0.644522473453119,0.0161465427792807
N4BP1,0.584666899033849,0.0294361070569243
N4BP2,0.709364988974387,0.00724841361536167
N4BP2L1,0.658244147045271,0.0138334312028522
N6AMT2,-0.0662091034149125,0.57668144653357
NAA10,0.223609812876322,0.25432031268306
NAAA,0.422544116239702,0.0977138145520296
NAALAD2,0.683587246794739,0.0101923946458449
NAALADL1,0.0354231263316696,0.458824081407842
NAB1,0.184934711986149,0.29308899005004
NACA,-0.160953451294129,0.681812774748488
NACAP1,0.484230176721912,0.0656089349447442
NACC1,0.52946475679723,0.0469711871551978
NAF1,0.462668520736491,0.075934686760417
NAGK,0.198032762644516,0.279710733218581
NAGPA,0.696849353631296,0.00858822418976025
NANOS1,0.821280563914936,0.000968633444558652
NAP1L2,0.476191310296347,0.0693476308951144
NAP1L3,0.491578126363371,0.0623059620767807
NAP1L5,0.201669856853064,0.276039696987425
NAPA,0.0135673275350052,0.484209601154646
NAPEPLD,0.668616299682504,0.0122477669363386
NAPG,0.145242886406752,0.335017973384008
NARG2,0.19558109438344,0.282196196169073
NARS,0.568711522706652,0.0339483260348341
NAT8L,0.878531736117161,0.000185853962060237
NAV1,0.545911339104827,0.0411711700285603
NAV3,0.950329305844065,3.6953763271439e-06
NBAS,0.0888157757477721,0.397555023103253
NBL1,-0.0534327410110908,0.561994563181648
NCALD,0.790160882115608,0.00190118291665442
NCAM2,0.556978660308574,0.0375487960642816
NCAN,0.766852076863338,0.00294503057163709
NCAPD2,0.0218526208718292,0.474575428276006
NCBP2,0.0503789982366001,0.441526894825085
NCDN,0.536094545677247,0.0445723291122281
NCF2,0.414508580561905,0.102481345980026
NCK2,0.531617403052587,0.0461832083161062
NCKAP1L,0.141033058821166,0.339576114112774
NCKIPSD,0.6049515075752,0.0243123579834992
NCOA3,0.854018942041408,0.000409622171953994
NCOR1,0.201353023771887,0.276358711685428
NCOR2,0.428932250357732,0.0940207170170974
NDEL1,0.21859417283347,0.259219564796517
NDN,0.296422591278677,0.188047574136192
NDP,0.753616079524253,0.00369805423146126
NDRG3,0.48469211716559,0.0653980799537318
NDST2,-0.589056158062044,0.971729657004692
NDST3,0.865873277260369,0.00028486823440787
NDST4,0.82807926731466,0.000822025122220745
NDUFA11,-0.108919462130264,0.625054297236537
NDUFA12,0.415662704595866,0.101788228154008
NDUFA3,0.415888231899761,0.101653114019668
NDUFA4,-0.0170575422375289,0.519850026574491
NDUFA4L2,0.129783554932259,0.351849985236007
NDUFA6,0.236339890924338,0.242068185679127
NDUFA7,0.736165589362993,0.00489474776201499
NDUFAF1,0.211016236162085,0.266696634673685
NDUFAF2,0.0319390301132001,0.462863839296546
NDUFB1,-0.0882634989100055,0.601819536445948
NDUFB6,0.0802479635800334,0.40728142882031
NDUFB8,-0.190000541974842,0.712114065817479
NDUFB9,0.550300207914499,0.0397080510850955
NDUFC1,0.525903224453295,0.0482941958361881
NDUFC2,-0.0645585776567514,0.574788658907978
NDUFS1,0.459980101519015,0.0772890913006985
NDUFS6,-0.321441306842566,0.83245216079841
NDUFS7,0.178141645182794,0.300121568276755
NEB,0.793959599470206,0.00176148790070309
NECAB2,0.882885969159648,0.000158731302762767
NECAB3,0.797720939763344,0.00163080936163399
NECAP2,0.5421477912266,0.0424539889043525
NEDD4,0.490495179728119,0.0627859287903046
NEDD4L,0.815365945282464,0.00111133800230107
NEDD8,0.455601481222911,0.0795270272877465
NEDD9,0.825767004774036,0.00086987796459468
NEFH,0.919623594639905,3.08118503435228e-05
NEFL,0.756157851180118,0.00354360216359537
NEFM,0.872044660918895,0.000232606574009142
NEGR1,0.657242538073562,0.0139938418084203
NEIL1,0.59491499109299,0.0267638545725352
NEK10,0.298707105071967,0.186125106471517
NEK11,0.512710054741092,0.0534070594310183
NEK2,-0.52741517755705,0.952270398969654
NEK6,-0.00568363338784855,0.506616095142796
NELL1,0.731699904001504,0.00524147624928737
NELL2,0.55652968276185,0.0376914366634022
NENF,0.640375516389626,0.0168958079573261
NETO1,0.837589439538831,0.000645619681941919
NETO2,0.902576563722841,7.13939210458024e-05
NEURL,0.633307395861395,0.0182283525634329
NEUROD1,0.568866091209134,0.0339025114416812
NEUROD2,0.327275447023718,0.162945340813932
NEUROD6,0.980702863349486,5.48351956981291e-08
NEUROG2,0.287831616088348,0.195366391095004
NEXN,-0.226016072613079,0.748015838635738
NF2,0.239630366114955,0.238944799259422
NFATC2IP,0.671885912784162,0.0117758409527689
NFE2,-0.202095678250604,0.7243888222286
NFE2L1,0.118102151272187,0.364730678373667
NFIA,0.489596832027498,0.0631858679730989
NFIB,0.717227787511823,0.00648797241292538
NFIC,0.804678863238993,0.00140820542482441
NFIL3,0.541778958306139,0.0425811141139822
NFIX,0.508190276158352,0.0552363111038602
NFKB1,-0.0615582040000427,0.571344287026262
NFKBIA,0.415725997568966,0.10175029830677
NFKBIE,0.338520827581029,0.154267307333118
NFKBIZ,0.613881241773692,0.022264968125782
NFX1,0.178488642244706,0.299760822351052
NFYC,-0.139000782460247,0.658216498529477
NGB,0.630285955785784,0.0188197080469961
NGEF,0.638245590920556,0.0172899385909007
NGFRAP1,0.103852315750056,0.380613974515429
NGLY1,0.130927644307259,0.350595687514616
NHLH1,0.182814822859907,0.295276871104399
NHLRC1,0.16518206817311,0.313707803174806
NHLRC2,0.612169876807888,0.022647764874602
NHS,0.333892236946785,0.157808199423523
NICN1,-0.187592850984979,0.709645624938474
NID1,0.622260236400633,0.0204551056398971
NIP7,0.148643552583517,0.331350438747498
NIPAL2,0.885142494481351,0.000145917053235813
NIPAL3,0.245414527833491,0.233498664020628
NIPSNAP3A,0.432379738927798,0.0920633149486392
NISCH,0.399773496613011,0.111577462522273
NIT2,0.327905676611605,0.162452242329199
NKAIN2,0.896487976381042,9.2939677934069e-05
NKAIN3,0.591734627013097,0.027574636908044
NKAIN4,0.816234244134108,0.00108946467437918
NKAPP1,0.516330912913784,0.0519703577794918
NKD2,0.619591086488403,0.0210201393397976
NKRF,-0.174879034128401,0.696478698541438
NKX2-3,-0.316395977649083,0.828417198296086
NKX2-8,-0.195589089211982,0.717811923032303
NKX3-1,-0.0977983497245504,0.61258622365544
NLE1,0.505224297657214,0.0564584728957356
NLGN1,0.396661241849544,0.113557244213367
NLGN3,0.773902997124217,0.00259337593706988
NLGN4X,0.0968505896145139,0.388480922580119
NLK,0.794030435162374,0.00175895749266644
NLRC4,-0.22979952913693,0.751670117131724
NLRX1,0.177572682742621,0.300713423221942
NMB,0.141214023631788,0.339379774488414
NME4,0.412040101578558,0.10397323651501
NME5,-0.18074580939346,0.702581825193015
NME7,-0.216200467567277,0.738428258158298
NMNAT1,0.578634407066443,0.031091013547535
NMNAT3,0.578434031564437,0.0311470400883443
NMT2,0.552205311575586,0.0390838756138522
NMU,-0.00650109559837809,0.507567582963142
NNAT,0.258134094770081,0.221725175221381
NNMT,0.584533872451953,0.029471939873948
NOB1,0.447863138054269,0.083579498238649
NOC2L,-0.474116418849587,0.929666020593469
NOD1,-0.138121692836112,0.657260278291882
NOD2,-0.23599017683152,0.757598793688864
NOL3,0.326524376636115,0.16353402857149
NOL4,0.73213907374434,0.00520661041897608
NOL9,0.423041228453084,0.097423343014163
NOP16,0.0668038076113698,0.422636913827114
NOP2,0.546136624333672,0.0410952079635037
NOS2,0.78864201135568,0.00195927134101083
NOV,0.906727475026708,5.90532380558745e-05
NOVA1,0.533276019076038,0.045582039939626
NOVA2,-0.0729173009304182,0.584358931296738
NOX4,0.731950314001003,0.00522157541386354
NOXA1,-0.021235480107624,0.52470732172172
NOXO1,0.436926567204852,0.0895198968537167
NPAS1,0.781480801183586,0.00225100328020219
NPAS2,0.715457851773942,0.00665387203550061
NPBWR2,0.480456624535119,0.0673475788933412
NPC2,0.65207189747091,0.0148428408078893
NPDC1,-0.523167053533037,0.950672966711549
NPEPL1,0.211944889509093,0.265775556307422
NPFFR2,0.301352985747911,0.18391111178716
NPHP1,0.650504804449616,0.0151071431937505
NPHP4,0.351307969118493,0.144712271323663
NPIPL3,0.507819177386771,0.0553882798579197
NPL,0.395980975246631,0.113992696651168
NPM2,0.28602717778502,0.196921422740705
NPM3,0.362071339699365,0.136930303004563
NPNT,0.417461200565024,0.100713725070416
NPPA,0.490187591377843,0.0629226827476108
NPPC,0.45223942336623,0.0812723901132666
NPR2,0.554591234545156,0.0383114423250259
NPR3,0.538065840121979,0.0438749767522789
NPTN,0.242719376431467,0.236029239823646
NPTX1,0.812765245822103,0.00117881398771777
NPTX2,0.627568842421091,0.019362790141684
NPTXR,0.872486763346763,0.000229164034698367
NPY,0.413087975014925,0.103338357092013
NPY1R,0.960658163368143,1.31396804711566e-06
NPY5R,0.848519464723115,0.000479772433751859
NQO1,0.49174523133924,0.0622321100228804
NR0B1,0.360317582533952,0.138181922621464
NR1D1,0.791396081622343,0.00185489136823545
NR1D2,0.435729416763851,0.0901853556130309
NR1H2,0.780576963155685,0.00228997833766128
NR1H3,0.500565430515618,0.0584132349664771
NR2C1,0.66486343162774,0.0128057797183527
NR2C2AP,0.131218032105027,0.350277539499561
NR2E1,0.807363927543884,0.00132865603851219
NR2F1,0.673059772355898,0.0116096024718918
NR2F2,0.712097602240769,0.00697722625335523
NR3C1,0.815335988847019,0.00111209843174545
NR3C2,0.635347423222776,0.0178364841244369
NR4A2,0.217474071735395,0.2603191137025
NR4A3,0.749301109871438,0.00397145183619548
NRBF2,0.590968382783921,0.0277724547880442
NRG1,0.6594206032507,0.0136466794023657
NRG4,-0.0011781192853218,0.501371452007776
NRGN,0.291316960764033,0.192380221269838
NRIP1,0.26637364542902,0.214250754593523
NRIP2,0.722875394850156,0.00597856941866329
NRL,0.236589116589145,0.241830981187823
NRN1,0.701889658807283,0.00802898742199721
NRN1L,-0.654343307326296,0.985534453303775
NRP1,0.951275751279133,3.39359771950361e-06
NRP2,0.557067891057536,0.0375204904466793
NRSN1,0.678410809160091,0.0108728540475431
NRXN2,0.573036316488097,0.0326821203037077
NSD1,-0.26308377069295,0.782779440309305
NSDHL,0.239899829868855,0.23868982423859
NSF,0.263960670789888,0.216427070587628
NSFL1C,0.334121633505244,0.157631686614112
NSMAF,0.631737545277603,0.0185339617684216
NSMCE1,-0.0935214054022504,0.607765082237248
NSMCE2,-0.48431525781266,0.934429933166983
NSUN6,0.296276448923162,0.188170897397758
NSUN7,-0.0154254184653179,0.517951818612411
NT5DC1,0.553058236492888,0.0388065623572023
NT5DC2,0.655038894546253,0.0143513692305562
NT5DC3,0.916186627007705,3.70121620961634e-05
NT5M,0.403744539628288,0.109081029766361
NTHL1,0.549572347652041,0.0399482647192386
NTN4,0.00435919658843577,0.494925551147027
NTNG1,0.739448300043973,0.00465073133985281
NTNG2,0.485239934350718,0.0651485853729118
NTPCR,0.360250993914409,0.13822957126166
NTRK2,0.232256754775909,0.24596907302689
NTRK3,0.395579926720699,0.114249872728948
NTS,0.360908430857659,0.137759533716087
NTSR1,0.741272758028083,0.00451900717998667
NTSR2,0.808734396513328,0.00128936731778079
NUAK1,0.599943233371341,0.0255154913978917
NUBP1,0.406058197782164,0.107641856831483
NUDCD3,0.32422228847175,0.165345451089452
NUDT10,0.60416509931777,0.0244986409821344
NUDT11,0.765641003279137,0.00300878320604796
NUDT14,0.817696694209699,0.00105335201879729
NUDT16,0.289817122718221,0.193662427870525
NUDT16L1,-0.0876984570186379,0.601179417242196
NUDT18,0.378453310254447,0.125548214183999
NUDT2,0.354953558045962,0.142049670113318
NUDT22,0.409750285157307,0.105368635334577
NUDT3,0.513753765763235,0.0529903157352702
NUDT8,-0.158417898561625,0.679116270044045
NUDT9P1,0.542503955654404,0.0423314690734837
NUF2,0.0119932119719562,0.486040987858206
NUMBL,0.644740813577418,0.0161077508376617
NUP210,-0.171594234977531,0.69304166618257
NUP35,0.185820428604952,0.292176700914399
NUP50,-0.015496838068537,0.518034888970699
NUP54,0.709727420163642,0.00721201621216504
NUPR1,0.608741350030196,0.02342826730395
NUTF2,0.569007663994432,0.0338605853837897
NXF1,-0.185823988163366,0.707826963242716
NXF2,0.19377455805729,0.284033199810194
NXF5,0.640562760106018,0.0168614629064211
NXN,0.725407622005862,0.00575983866621607
NXPE3,0.662179528539037,0.0132157136015088
NXPH1,0.213002753265168,0.264727939466067
NXPH3,0.91819380054289,3.3285903875707e-05
NXPH4,0.446553349294997,0.0842777586645531
NXT2,0.356028706345542,0.141269660596902
OAF,0.546657656557775,0.040919882269159
OAS1,0.216508640748326,0.261268411270579
OAZ1,-0.0200615172000531,0.523342744761514
OAZ2,0.370581511877762,0.130947589030181
OAZ3,-0.34591854944355,0.851301383030771
OBFC1,0.797024773437888,0.00165443489760915
OBSCN,0.667546446832939,0.0124050521498883
OCA2,0.889102326064189,0.0001253458850584
OCEL1,0.196143067421993,0.281625705915873
OCM2,-0.00469726712790435,0.5054679701096
ODF2,0.739423164808824,0.00465256536956331
ODZ1,0.733945097418887,0.0050649979579992
OGDHL,0.589213033227945,0.0282292699260623
OGFOD2,0.749770471767477,0.00394101917026298
OGG1,0.235743919722246,0.242635830728771
OGN,-0.107903208735128,0.6239192258479
OLFM1,0.350116104347986,0.145588705694673
OLFM3,0.653351841043397,0.014629394493423
OLFM4,0.300468705048588,0.184649547157019
OLFML2A,0.668706948189294,0.0122345054325381
OLFML2B,0.17204554912468,0.30648526884654
OLFML3,0.260661767222921,0.219419331174203
OLIG1,0.0609819465483858,0.429317764207405
OLR1,0.67559839719169,0.0112557969485145
ONECUT1,-0.0630122455905319,0.573014070921719
ONECUT2,0.759313759979801,0.00335846934323222
OPA1,0.775845369901506,0.00250219427963283
OPA3,0.327167469309364,0.163029903841371
OPCML,-0.205201994137091,0.72750665012684
OPHN1,0.815259154975715,0.00111405059573966
OPN3,0.720488857317656,0.00619015995502311
OPN4,0.294932327885277,0.189307063904571
OPRD1,0.643138740110472,0.0163939106646395
OPRK1,0.834300729866612,0.000703036228885699
OPRL1,0.749937856288765,0.00393020756061405
OPRM1,0.675359743244509,0.0112887273277417
OPTN,0.374565174013782,0.128198942210463
OR10A2,-0.108331539165641,0.624397743649024
OR10K1,-0.376196006592192,0.87291672750448
OR13C2,-0.178707812872328,0.700466949140713
OR13C5,0.519114244556713,0.050883254610995
OR1F1,0.648145888956541,0.0155112025261281
OR1N2,-0.033340449742156,0.538761484032865
OR2AE1,0.151460780841286,0.328322148351858
OR2AK2,-0.109150789339013,0.625312546658422
OR2D2,-0.355497294750334,0.85834510407172
OR2L13,0.288837202405342,0.194502463509255
OR2L2,0.316808890951248,0.171250678514148
OR2L3,0.123175517191032,0.359120192113583
OR2L8,-0.17002821444005,0.691398126268996
OR2M4,0.0048291522154046,0.494378514028549
OR2Z1,-0.304509376308975,0.818712333854553
OR4N2,0.232860240332633,0.245390785566889
OR51E2,0.415956706908941,0.101612111640525
OR52N2,-0.033886641202265,0.539394797191693
OR6C2,-0.108210259192929,0.624262269265179
OR8S1,-0.224365941733784,0.746414789119035
ORAI2,-0.271784767053637,0.790591343344726
ORMDL2,0.166846474180219,0.311950811455004
OSBP2,0.854581006691242,0.000402915318011735
OSBPL10,0.304341816475036,0.181426447824359
OSBPL1A,-0.0319218457606607,0.537116227610864
OSBPL2,0.231320747611764,0.246867184567884
OSBPL3,0.682108834633359,0.0103835481997309
OSBPL5,0.558270329952267,0.0371404462809987
OSBPL6,0.876793280149617,0.000197611107701542
OSBPL8,0.761507095342265,0.0032340488243022
OSGEP,0.922661616387391,2.60233627401789e-05
OSGEPL1,0.451111443949485,0.0818632283504952
OSGIN1,-0.196275498581241,0.718508665771998
OSGIN2,-0.0239935593064337,0.527912264325216
OSR1,0.788465499805256,0.00196610608362907
